Title,Title_URL,Field1,Time
T-Mobile Prism,https://www.phonearena.com/phones/T-Mobile-Prism_id7012,Hardware,"Qualcomm Snapdragon S1
0.5GB RAM"
T-Mobile Prism,https://www.phonearena.com/phones/T-Mobile-Prism_id7012,Storage,", microSDHC"
T-Mobile Prism,https://www.phonearena.com/phones/T-Mobile-Prism_id7012,Battery,1400 mAh
T-Mobile Prism,https://www.phonearena.com/phones/T-Mobile-Prism_id7012,OS,"Android 2.3.6
"
ZTE Fury,https://www.phonearena.com/phones/ZTE-Fury_id7010,Released,"Mar 11, 2012"
ZTE Fury,https://www.phonearena.com/phones/ZTE-Fury_id7010,Display,"3.5 inches
480 x 320 pixels
"
ZTE Fury,https://www.phonearena.com/phones/ZTE-Fury_id7010,Camera,"5 MP (Single camera)
"
ZTE Fury,https://www.phonearena.com/phones/ZTE-Fury_id7010,Hardware,"Qualcomm Snapdragon S2
0.5GB RAM"
ZTE Fury,https://www.phonearena.com/phones/ZTE-Fury_id7010,Storage,"4GB, microSDHC"
ZTE Fury,https://www.phonearena.com/phones/ZTE-Fury_id7010,Battery,1500 mAh
ZTE Fury,https://www.phonearena.com/phones/ZTE-Fury_id7010,OS,"Android 2.3
"
Samsung Galaxy Pocket,https://www.phonearena.com/phones/Samsung-Galaxy-Pocket_id7001,OS,"Android 4.0
Samsung TouchWiz UI"
Samsung Galaxy Pocket,https://www.phonearena.com/phones/Samsung-Galaxy-Pocket_id7001,Display,"2.8 inches
320 x 240 pixels
"
Samsung Galaxy Pocket,https://www.phonearena.com/phones/Samsung-Galaxy-Pocket_id7001,Camera,"2 MP (Single camera)
"
Samsung Galaxy Pocket,https://www.phonearena.com/phones/Samsung-Galaxy-Pocket_id7001,Hardware,"
0.5GB RAM"
Samsung Galaxy Pocket,https://www.phonearena.com/phones/Samsung-Galaxy-Pocket_id7001,Storage,"4GB, microSDHC"
Samsung Galaxy Pocket,https://www.phonearena.com/phones/Samsung-Galaxy-Pocket_id7001,Battery,1200 mAh
ZTE Mimosa Mini,https://www.phonearena.com/phones/ZTE-Mimosa-Mini_id6993,OS,"Android 2.3.5
"
ZTE Mimosa Mini,https://www.phonearena.com/phones/ZTE-Mimosa-Mini_id6993,Display,"2.8 inches
320 x 240 pixels
"
ZTE Mimosa Mini,https://www.phonearena.com/phones/ZTE-Mimosa-Mini_id6993,Camera,"2 MP (Single camera)
0.3 MP VGA front"
ZTE Mimosa Mini,https://www.phonearena.com/phones/ZTE-Mimosa-Mini_id6993,Hardware,"
0.25GB RAM"
ZTE Mimosa Mini,https://www.phonearena.com/phones/ZTE-Mimosa-Mini_id6993,Storage,"0.2GB, microSDHC"
Huawei Ascend G300,https://www.phonearena.com/phones/Huawei-Ascend-G300_id6991,OS,"Android 2.3
"
Huawei Ascend G300,https://www.phonearena.com/phones/Huawei-Ascend-G300_id6991,Display,"4.0 inches
800 x 480 pixels
"
Huawei Ascend G300,https://www.phonearena.com/phones/Huawei-Ascend-G300_id6991,Camera,"5 MP (Single camera)
"
Huawei Ascend G300,https://www.phonearena.com/phones/Huawei-Ascend-G300_id6991,Hardware,"Qualcomm Snapdragon S1
0.5GB RAM"
Huawei Ascend G300,https://www.phonearena.com/phones/Huawei-Ascend-G300_id6991,Storage,", microSDHC"
Huawei Ascend G300,https://www.phonearena.com/phones/Huawei-Ascend-G300_id6991,Battery,1350 mAh
Lumigon T2,https://www.phonearena.com/phones/Lumigon-T2_id6986,OS,"Android 4.0
"
Lumigon T2,https://www.phonearena.com/phones/Lumigon-T2_id6986,Display,"3.8 inches
800 x 480 pixels
"
Lumigon T2,https://www.phonearena.com/phones/Lumigon-T2_id6986,Camera,"8 MP (Single camera)
0.3 MP VGA front"
Lumigon T2,https://www.phonearena.com/phones/Lumigon-T2_id6986,Hardware,"Qualcomm Snapdragon S2
1GB RAM"
Lumigon T2,https://www.phonearena.com/phones/Lumigon-T2_id6986,Storage,"8GB, microSDXC"
ZTE Skate Acqua,https://www.phonearena.com/phones/ZTE-Skate-Acqua_id6976,OS,"Android 2.3
"
ZTE Skate Acqua,https://www.phonearena.com/phones/ZTE-Skate-Acqua_id6976,Display,"4.0 inches
800 x 480 pixels
"
ZTE Skate Acqua,https://www.phonearena.com/phones/ZTE-Skate-Acqua_id6976,Camera,"5 MP (Single camera)
"
ZTE Skate Acqua,https://www.phonearena.com/phones/ZTE-Skate-Acqua_id6976,Hardware,"Qualcomm Snapdragon S1
0.5GB RAM"
ZTE Skate Acqua,https://www.phonearena.com/phones/ZTE-Skate-Acqua_id6976,Storage,"4GB, microSDHC"
ZTE Skate Acqua,https://www.phonearena.com/phones/ZTE-Skate-Acqua_id6976,Battery,1600 mAh
ZTE Kis,https://www.phonearena.com/phones/ZTE-Kis_id6978,OS,"Android 2.3
"
ZTE Kis,https://www.phonearena.com/phones/ZTE-Kis_id6978,Display,"3.5 inches
480 x 320 pixels
"
ZTE Kis,https://www.phonearena.com/phones/ZTE-Kis_id6978,Camera,"3.2 MP (Single camera)
"
ZTE Kis,https://www.phonearena.com/phones/ZTE-Kis_id6978,Hardware,"Qualcomm Snapdragon S1
0.25GB RAM"
ZTE Kis,https://www.phonearena.com/phones/ZTE-Kis_id6978,Storage,"0.2GB, microSDHC"
ZTE Kis,https://www.phonearena.com/phones/ZTE-Kis_id6978,Battery,1400 mAh
ZTE N91,https://www.phonearena.com/phones/ZTE-N91_id6975,Announced,"Feb 20, 2012"
ZTE N91,https://www.phonearena.com/phones/ZTE-N91_id6975,Display,"4.3 inches
800 x 480 pixels
"
ZTE N91,https://www.phonearena.com/phones/ZTE-N91_id6975,Camera,"5 MP (Single camera)
0.3 MP VGA front"
ZTE N91,https://www.phonearena.com/phones/ZTE-N91_id6975,Hardware,"Qualcomm
0.5GB RAM"
ZTE N91,https://www.phonearena.com/phones/ZTE-N91_id6975,Storage,"4GB, "
ZTE N91,https://www.phonearena.com/phones/ZTE-N91_id6975,OS,"Android 4.0
"
ZTE PF200,https://www.phonearena.com/phones/ZTE-PF200_id6974,OS,"Android 4.0
"
ZTE PF200,https://www.phonearena.com/phones/ZTE-PF200_id6974,Display,"4.3 inches
960 x 540 pixels
"
ZTE PF200,https://www.phonearena.com/phones/ZTE-PF200_id6974,Camera,"8 MP (Single camera)
"
ZTE PF200,https://www.phonearena.com/phones/ZTE-PF200_id6974,Hardware,"Qualcomm
1GB RAM"
ZTE PF200,https://www.phonearena.com/phones/ZTE-PF200_id6974,Storage,"4GB, "
ZTE PF112,https://www.phonearena.com/phones/ZTE-PF112_id6973,Announced,"Feb 27, 2012"
ZTE PF112,https://www.phonearena.com/phones/ZTE-PF112_id6973,Display,"4.5 inches
1280 x 720 pixels
"
ZTE PF112,https://www.phonearena.com/phones/ZTE-PF112_id6973,Camera,"8 MP (Single camera)
"
ZTE PF112,https://www.phonearena.com/phones/ZTE-PF112_id6973,Hardware,"Qualcomm Snapdragon S4 Plus
1GB RAM"
ZTE PF112,https://www.phonearena.com/phones/ZTE-PF112_id6973,Storage,"8GB, "
ZTE PF112,https://www.phonearena.com/phones/ZTE-PF112_id6973,Battery,1650 mAh
ZTE PF112,https://www.phonearena.com/phones/ZTE-PF112_id6973,OS,"Android 4.0
"
ZTE Orbit,https://www.phonearena.com/phones/ZTE-Orbit_id6972,OS,"Windows Phone 7.5 Refresh
"
ZTE Orbit,https://www.phonearena.com/phones/ZTE-Orbit_id6972,Display,"4.0 inches
800 x 480 pixels
"
ZTE Orbit,https://www.phonearena.com/phones/ZTE-Orbit_id6972,Camera,"5 MP (Single camera)
"
ZTE Orbit,https://www.phonearena.com/phones/ZTE-Orbit_id6972,Hardware,"Qualcomm Snapdragon S1 MSM7227A-1
0.5GB RAM"
ZTE Orbit,https://www.phonearena.com/phones/ZTE-Orbit_id6972,Storage,"4GB, "
ZTE Orbit,https://www.phonearena.com/phones/ZTE-Orbit_id6972,Battery,1600 mAh
ZTE Era,https://www.phonearena.com/phones/ZTE-Era_id6971,OS,"Android 4.0
"
ZTE Era,https://www.phonearena.com/phones/ZTE-Era_id6971,Display,"4.3 inches
960 x 540 pixels
"
ZTE Era,https://www.phonearena.com/phones/ZTE-Era_id6971,Camera,"8 MP (Single camera)
"
ZTE Era,https://www.phonearena.com/phones/ZTE-Era_id6971,Hardware,"NVIDIA Tegra 3
1GB RAM"
ZTE Era,https://www.phonearena.com/phones/ZTE-Era_id6971,Storage,"8GB, microSDHC"
Asus PadFone,https://www.phonearena.com/phones/Asus-PadFone_id5614,OS,"Android 4.0.3
"
Asus PadFone,https://www.phonearena.com/phones/Asus-PadFone_id5614,Display,"4.3 inches
960 x 540 pixels
"
Asus PadFone,https://www.phonearena.com/phones/Asus-PadFone_id5614,Camera,"8 MP (Single camera)
0.3 MP VGA front"
Asus PadFone,https://www.phonearena.com/phones/Asus-PadFone_id5614,Hardware,"Qualcomm Snapdragon S4 Plus
1GB RAM"
Asus PadFone,https://www.phonearena.com/phones/Asus-PadFone_id5614,Storage,"64GB, microSDHC"
Asus PadFone,https://www.phonearena.com/phones/Asus-PadFone_id5614,Battery,1520 mAh
Panasonic ELUGA power,https://www.phonearena.com/phones/Panasonic-ELUGA-power_id6977,OS,"Android 4.0
"
Panasonic ELUGA power,https://www.phonearena.com/phones/Panasonic-ELUGA-power_id6977,Display,"5.0 inches
1280 x 720 pixels
"
Panasonic ELUGA power,https://www.phonearena.com/phones/Panasonic-ELUGA-power_id6977,Camera,"8 MP (Single camera)
"
Panasonic ELUGA power,https://www.phonearena.com/phones/Panasonic-ELUGA-power_id6977,Hardware,"Qualcomm Snapdragon S4 Plus
1GB RAM"
Panasonic ELUGA power,https://www.phonearena.com/phones/Panasonic-ELUGA-power_id6977,Storage,"8GB, microSDHC"
Panasonic ELUGA power,https://www.phonearena.com/phones/Panasonic-ELUGA-power_id6977,Battery,1800 mAh
Nokia Lumia 610,https://www.phonearena.com/phones/Nokia-Lumia-610_id6931,OS,"Windows Phone 7.5 Mango
"
Nokia Lumia 610,https://www.phonearena.com/phones/Nokia-Lumia-610_id6931,Display,"3.7 inches
800 x 480 pixels
"
Nokia Lumia 610,https://www.phonearena.com/phones/Nokia-Lumia-610_id6931,Camera,"5 MP (Single camera)
"
Nokia Lumia 610,https://www.phonearena.com/phones/Nokia-Lumia-610_id6931,Hardware,"Qualcomm Snapdragon S1
0.25GB RAM"
Nokia Lumia 610,https://www.phonearena.com/phones/Nokia-Lumia-610_id6931,Storage,"8GB, "
Nokia Lumia 610,https://www.phonearena.com/phones/Nokia-Lumia-610_id6931,Battery,1300 mAh
Nokia 808 PureView,https://www.phonearena.com/phones/Nokia-808-PureView_id6751,Released,"Jun 07, 2012"
Nokia 808 PureView,https://www.phonearena.com/phones/Nokia-808-PureView_id6751,Display,"4.0 inches
640 x 360 pixels
"
Nokia 808 PureView,https://www.phonearena.com/phones/Nokia-808-PureView_id6751,Camera,"41 MP (Single camera)
0.3 MP VGA front"
Nokia 808 PureView,https://www.phonearena.com/phones/Nokia-808-PureView_id6751,Hardware,"
0.5GB RAM"
Nokia 808 PureView,https://www.phonearena.com/phones/Nokia-808-PureView_id6751,Storage,"16GB, microSDHC"
Nokia 808 PureView,https://www.phonearena.com/phones/Nokia-808-PureView_id6751,Battery,1400 mAh
Nokia 808 PureView,https://www.phonearena.com/phones/Nokia-808-PureView_id6751,OS,"Symbian Belle
"
HTC One V,https://www.phonearena.com/phones/HTC-One-V_id6850,Released,"Mar 30, 2012"
HTC One V,https://www.phonearena.com/phones/HTC-One-V_id6850,Display,"3.7 inches
800 x 480 pixels
"
HTC One V,https://www.phonearena.com/phones/HTC-One-V_id6850,Camera,"5 MP (Single camera)
"
HTC One V,https://www.phonearena.com/phones/HTC-One-V_id6850,Hardware,"Qualcomm Snapdragon S2
0.5GB RAM"
HTC One V,https://www.phonearena.com/phones/HTC-One-V_id6850,Storage,"4GB, microSDHC"
HTC One V,https://www.phonearena.com/phones/HTC-One-V_id6850,Battery,1500 mAh
HTC One V,https://www.phonearena.com/phones/HTC-One-V_id6850,OS,"Android 4.0.3
Samsung TouchWiz UI"
HTC One S,https://www.phonearena.com/phones/HTC-One-S_id6579,Released,"Mar 30, 2012"
HTC One S,https://www.phonearena.com/phones/HTC-One-S_id6579,Display,"4.3 inches
960 x 540 pixels
"
HTC One S,https://www.phonearena.com/phones/HTC-One-S_id6579,Camera,"8 MP (Single camera)
0.3 MP VGA front"
HTC One S,https://www.phonearena.com/phones/HTC-One-S_id6579,Hardware,"Qualcomm Snapdragon S4 Plus
1GB RAM"
HTC One S,https://www.phonearena.com/phones/HTC-One-S_id6579,Storage,"16GB, "
HTC One S,https://www.phonearena.com/phones/HTC-One-S_id6579,Battery,1650 mAh
HTC One S,https://www.phonearena.com/phones/HTC-One-S_id6579,OS,"Android 4.1.1
HTC Sense UI"
HTC One X AT&T,https://www.phonearena.com/phones/HTC-One-X-AT-T_id6549,Released,"May 06, 2012"
HTC One X AT&T,https://www.phonearena.com/phones/HTC-One-X-AT-T_id6549,Display,"4.7 inches
1280 x 720 pixels
"
HTC One X AT&T,https://www.phonearena.com/phones/HTC-One-X-AT-T_id6549,Camera,"8 MP (Single camera)
1.3 MP front"
HTC One X AT&T,https://www.phonearena.com/phones/HTC-One-X-AT-T_id6549,Hardware,"Qualcomm Snapdragon S4 Plus
1GB RAM"
HTC One X AT&T,https://www.phonearena.com/phones/HTC-One-X-AT-T_id6549,Storage,"16GB, "
HTC One X AT&T,https://www.phonearena.com/phones/HTC-One-X-AT-T_id6549,Battery,1800 mAh
HTC One X AT&T,https://www.phonearena.com/phones/HTC-One-X-AT-T_id6549,OS,"Android 4.2.2
HTC Sense UI"
HTC One X,https://www.phonearena.com/phones/HTC-One-X_id6967,Released,"Mar 30, 2012"
HTC One X,https://www.phonearena.com/phones/HTC-One-X_id6967,Display,"4.7 inches
1280 x 720 pixels
"
HTC One X,https://www.phonearena.com/phones/HTC-One-X_id6967,Camera,"8 MP (Single camera)
1.3 MP front"
HTC One X,https://www.phonearena.com/phones/HTC-One-X_id6967,Hardware,"NVIDIA Tegra 3 T30
1GB RAM"
HTC One X,https://www.phonearena.com/phones/HTC-One-X_id6967,Storage,"32GB, "
HTC One X,https://www.phonearena.com/phones/HTC-One-X_id6967,Battery,1800 mAh
HTC One X,https://www.phonearena.com/phones/HTC-One-X_id6967,OS,"Android 4.2.2
Samsung TouchWiz UI"
Sony Xperia P,https://www.phonearena.com/phones/Sony-Xperia-P_id6965,OS,"Android 4.1.2
"
Sony Xperia P,https://www.phonearena.com/phones/Sony-Xperia-P_id6965,Display,"4.0 inches
960 x 540 pixels
"
Sony Xperia P,https://www.phonearena.com/phones/Sony-Xperia-P_id6965,Camera,"8 MP (Single camera)
0.3 MP VGA front"
Sony Xperia P,https://www.phonearena.com/phones/Sony-Xperia-P_id6965,Hardware,"ST Erricson NovaThor U8500
1GB RAM"
Sony Xperia P,https://www.phonearena.com/phones/Sony-Xperia-P_id6965,Storage,"16GB, "
Sony Xperia P,https://www.phonearena.com/phones/Sony-Xperia-P_id6965,Battery,1305 mAh
Sony Xperia U,https://www.phonearena.com/phones/Sony-Xperia-U_id6966,Released,"May 07, 2012"
Sony Xperia U,https://www.phonearena.com/phones/Sony-Xperia-U_id6966,Display,"3.5 inches
854 x 480 pixels
"
Sony Xperia U,https://www.phonearena.com/phones/Sony-Xperia-U_id6966,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Sony Xperia U,https://www.phonearena.com/phones/Sony-Xperia-U_id6966,Hardware,"ST Erricson NovaThor U8500
0.5GB RAM"
Sony Xperia U,https://www.phonearena.com/phones/Sony-Xperia-U_id6966,Storage,"8GB, "
Sony Xperia U,https://www.phonearena.com/phones/Sony-Xperia-U_id6966,Battery,1320 mAh
Sony Xperia U,https://www.phonearena.com/phones/Sony-Xperia-U_id6966,OS,"Android 4.0
"
Huawei Ascend D1 quad,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad_id6936,OS,"Android 4.0
"
Huawei Ascend D1 quad,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad_id6936,Display,"4.5 inches
1280 x 720 pixels
"
Huawei Ascend D1 quad,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad_id6936,Camera,"8 MP (Single camera)
1.3 MP front"
Huawei Ascend D1 quad,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad_id6936,Hardware,"Huawei K3V2
1GB RAM"
Huawei Ascend D1 quad,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad_id6936,Storage,"8GB, microSDHC"
Huawei Ascend D1 quad,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad_id6936,Battery,1800 mAh
Huawei Ascend D1 quad XL,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad-XL_id6963,OS,"Android 4.0.4
"
Huawei Ascend D1 quad XL,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad-XL_id6963,Display,"4.5 inches
1280 x 720 pixels
"
Huawei Ascend D1 quad XL,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad-XL_id6963,Camera,"8 MP (Single camera)
1.3 MP front"
Huawei Ascend D1 quad XL,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad-XL_id6963,Hardware,"Huawei K3V2
1GB RAM"
Huawei Ascend D1 quad XL,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad-XL_id6963,Storage,"8GB, microSDHC"
Huawei Ascend D1 quad XL,https://www.phonearena.com/phones/Huawei-Ascend-D1-quad-XL_id6963,Battery,2600 mAh
Huawei Ascend D1,https://www.phonearena.com/phones/Huawei-Ascend-D1_id6964,OS,"Android 4.0
"
Huawei Ascend D1,https://www.phonearena.com/phones/Huawei-Ascend-D1_id6964,Display,"4.5 inches
1280 x 720 pixels
"
Huawei Ascend D1,https://www.phonearena.com/phones/Huawei-Ascend-D1_id6964,Camera,"8 MP (Single camera)
1.3 MP front"
Huawei Ascend D1,https://www.phonearena.com/phones/Huawei-Ascend-D1_id6964,Hardware,"TI OMAP4460
1GB RAM"
Huawei Ascend D1,https://www.phonearena.com/phones/Huawei-Ascend-D1_id6964,Storage,"8GB, microSDHC"
Huawei Ascend D1,https://www.phonearena.com/phones/Huawei-Ascend-D1_id6964,Battery,1670 mAh
Samsung Galaxy Beam,https://www.phonearena.com/phones/Samsung-Galaxy-Beam_id6961,OS,"Android 2.3.6
Samsung TouchWiz UI"
Samsung Galaxy Beam,https://www.phonearena.com/phones/Samsung-Galaxy-Beam_id6961,Display,"4.0 inches
800 x 480 pixels
"
Samsung Galaxy Beam,https://www.phonearena.com/phones/Samsung-Galaxy-Beam_id6961,Camera,"5 MP (Single camera)
1.3 MP front"
Samsung Galaxy Beam,https://www.phonearena.com/phones/Samsung-Galaxy-Beam_id6961,Hardware,"ST-Ericsson NovaThor U8500
0.75GB RAM"
Samsung Galaxy Beam,https://www.phonearena.com/phones/Samsung-Galaxy-Beam_id6961,Storage,"8GB, microSDHC"
Samsung Galaxy Beam,https://www.phonearena.com/phones/Samsung-Galaxy-Beam_id6961,Battery,2000 mAh
ViewSonic ViewPhone 4s,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4s_id6979,Announced,"Feb 24, 2012"
ViewSonic ViewPhone 4s,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4s_id6979,Display,"3.5 inches
960 x 640 pixels
"
ViewSonic ViewPhone 4s,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4s_id6979,Camera,"5 MP (Single camera)
0.3 MP VGA front"
ViewSonic ViewPhone 4s,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4s_id6979,OS,"Android 4.0
"
ViewSonic ViewPhone 4e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4e_id6980,Announced,"Feb 24, 2012"
ViewSonic ViewPhone 4e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4e_id6980,Display,"3.5 inches
480 x 320 pixels
"
ViewSonic ViewPhone 4e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4e_id6980,Camera,"3 MP (Single camera)
"
ViewSonic ViewPhone 4e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4e_id6980,Hardware,"
0.5GB RAM"
ViewSonic ViewPhone 4e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-4e_id6980,OS,"Android 2.3
"
ViewSonic ViewPhone 5e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-5e_id6981,Announced,"Feb 24, 2012"
ViewSonic ViewPhone 5e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-5e_id6981,Display,"5.0 inches
800 x 480 pixels
"
ViewSonic ViewPhone 5e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-5e_id6981,Camera," (Single camera)
"
ViewSonic ViewPhone 5e,https://www.phonearena.com/phones/ViewSonic-ViewPhone-5e_id6981,OS,"Android 4.0
"
ZTE FTV Phone,https://www.phonearena.com/phones/ZTE-FTV-Phone_id6960,OS,"Android 2.2
"
ZTE FTV Phone,https://www.phonearena.com/phones/ZTE-FTV-Phone_id6960,Display,"3.5 inches
800 x 480 pixels
"
ZTE FTV Phone,https://www.phonearena.com/phones/ZTE-FTV-Phone_id6960,Camera,"3 MP (Single camera)
"
ZTE FTV Phone,https://www.phonearena.com/phones/ZTE-FTV-Phone_id6960,Hardware,"Qualcomm Snapdragon S1
"
ZTE FTV Phone,https://www.phonearena.com/phones/ZTE-FTV-Phone_id6960,Storage,"0.15GB, microSDHC"
ZTE FTV Phone,https://www.phonearena.com/phones/ZTE-FTV-Phone_id6960,Battery,1250 mAh
Samsung GALAXY Ace DUOS,https://www.phonearena.com/phones/Samsung-GALAXY-Ace-DUOS_id7121,OS,"Android 2.3
"
Samsung GALAXY Ace DUOS,https://www.phonearena.com/phones/Samsung-GALAXY-Ace-DUOS_id7121,Display,"3.5 inches
480 x 320 pixels
"
Samsung GALAXY Ace DUOS,https://www.phonearena.com/phones/Samsung-GALAXY-Ace-DUOS_id7121,Camera,"5 MP (Single camera)
"
Samsung GALAXY Ace DUOS,https://www.phonearena.com/phones/Samsung-GALAXY-Ace-DUOS_id7121,Hardware,"
0.5GB RAM"
Samsung GALAXY Ace DUOS,https://www.phonearena.com/phones/Samsung-GALAXY-Ace-DUOS_id7121,Storage,"3GB, microSDHC"
Samsung GALAXY Ace DUOS,https://www.phonearena.com/phones/Samsung-GALAXY-Ace-DUOS_id7121,Battery,1300 mAh
Celkon A88,https://www.phonearena.com/phones/Celkon-A88_id7307,OS,"Android 2.3
"
Celkon A88,https://www.phonearena.com/phones/Celkon-A88_id7307,Display,"3.5 inches
480 x 320 pixels
"
Celkon A88,https://www.phonearena.com/phones/Celkon-A88_id7307,Camera,"3 MP (Single camera)
"
Celkon A88,https://www.phonearena.com/phones/Celkon-A88_id7307,Storage,", microSDHC"
Celkon A88,https://www.phonearena.com/phones/Celkon-A88_id7307,Battery,1450 mAh
Acer Liquid Glow,https://www.phonearena.com/phones/Acer-Liquid-Glow_id6958,OS,"Android 4.0
"
Acer Liquid Glow,https://www.phonearena.com/phones/Acer-Liquid-Glow_id6958,Display,"3.7 inches
800 x 480 pixels
"
Acer Liquid Glow,https://www.phonearena.com/phones/Acer-Liquid-Glow_id6958,Camera,"5 MP (Single camera)
"
Acer Liquid Glow,https://www.phonearena.com/phones/Acer-Liquid-Glow_id6958,Hardware,"Qualcomm Snapdragon S1
0.5GB RAM"
Acer Liquid Glow,https://www.phonearena.com/phones/Acer-Liquid-Glow_id6958,Storage,"1GB, microSDHC"
Acer Liquid Glow,https://www.phonearena.com/phones/Acer-Liquid-Glow_id6958,Battery,1300 mAh
Samsung Rugby Smart,https://www.phonearena.com/phones/Samsung-Rugby-Smart_id6865,Released,"Mar 04, 2012"
Samsung Rugby Smart,https://www.phonearena.com/phones/Samsung-Rugby-Smart_id6865,Display,"3.7 inches
800 x 480 pixels
"
Samsung Rugby Smart,https://www.phonearena.com/phones/Samsung-Rugby-Smart_id6865,Camera,"5 MP (Single camera)
1.3 MP front"
Samsung Rugby Smart,https://www.phonearena.com/phones/Samsung-Rugby-Smart_id6865,Hardware,"
0.5GB RAM"
Samsung Rugby Smart,https://www.phonearena.com/phones/Samsung-Rugby-Smart_id6865,Storage,"4GB, microSDHC"
Samsung Rugby Smart,https://www.phonearena.com/phones/Samsung-Rugby-Smart_id6865,Battery,1650 mAh
Samsung Rugby Smart,https://www.phonearena.com/phones/Samsung-Rugby-Smart_id6865,OS,"Android 2.3.5
"
Motorola XT928,https://www.phonearena.com/phones/Motorola-XT928_id6957,OS,"Android 2.3.6
"
Motorola XT928,https://www.phonearena.com/phones/Motorola-XT928_id6957,Display,"4.5 inches
1280 x 720 pixels
"
Motorola XT928,https://www.phonearena.com/phones/Motorola-XT928_id6957,Camera,"13 MP (Single camera)
1.3 MP front"
Motorola XT928,https://www.phonearena.com/phones/Motorola-XT928_id6957,Hardware,"TI OMAP4430
1GB RAM"
Motorola XT928,https://www.phonearena.com/phones/Motorola-XT928_id6957,Storage,"16GB, microSDHC"
Motorola XT928,https://www.phonearena.com/phones/Motorola-XT928_id6957,Battery,1735 mAh
LG Optimus 4X HD,https://www.phonearena.com/phones/LG-Optimus-4X-HD_id6848,Released,"Jun 11, 2012"
LG Optimus 4X HD,https://www.phonearena.com/phones/LG-Optimus-4X-HD_id6848,Display,"4.7 inches
1280 x 720 pixels
"
LG Optimus 4X HD,https://www.phonearena.com/phones/LG-Optimus-4X-HD_id6848,Camera,"8 MP (Single camera)
1.3 MP front"
LG Optimus 4X HD,https://www.phonearena.com/phones/LG-Optimus-4X-HD_id6848,Hardware,"NVIDIA Tegra 3 T30
1GB RAM"
LG Optimus 4X HD,https://www.phonearena.com/phones/LG-Optimus-4X-HD_id6848,Storage,"16GB, microSDXC"
LG Optimus 4X HD,https://www.phonearena.com/phones/LG-Optimus-4X-HD_id6848,Battery,2150 mAh
LG Optimus 4X HD,https://www.phonearena.com/phones/LG-Optimus-4X-HD_id6848,OS,"Android 4.1
LG Optimus UI"
LG Optimus 3D MAX,https://www.phonearena.com/phones/LG-Optimus-3D-MAX_id6851,Released,"Apr 23, 2012"
LG Optimus 3D MAX,https://www.phonearena.com/phones/LG-Optimus-3D-MAX_id6851,Display,"4.3 inches
800 x 480 pixels
"
LG Optimus 3D MAX,https://www.phonearena.com/phones/LG-Optimus-3D-MAX_id6851,Camera,"5 MP (Dual-lens (3D))
0.3 MP VGA front"
LG Optimus 3D MAX,https://www.phonearena.com/phones/LG-Optimus-3D-MAX_id6851,Hardware,"TI OMAP4430
1GB RAM"
LG Optimus 3D MAX,https://www.phonearena.com/phones/LG-Optimus-3D-MAX_id6851,Storage,"8GB, microSDHC"
LG Optimus 3D MAX,https://www.phonearena.com/phones/LG-Optimus-3D-MAX_id6851,Battery,1520 mAh
LG Optimus 3D MAX,https://www.phonearena.com/phones/LG-Optimus-3D-MAX_id6851,OS,"Android 2.3.6
LG Optimus UI"
LG Optimus Vu,https://www.phonearena.com/phones/LG-Optimus-Vu_id6983,Released,"Mar 06, 2012"
LG Optimus Vu,https://www.phonearena.com/phones/LG-Optimus-Vu_id6983,Display,"5.0 inches
1024 x 768 pixels
"
LG Optimus Vu,https://www.phonearena.com/phones/LG-Optimus-Vu_id6983,Camera,"8 MP (Single camera)
1.3 MP front"
LG Optimus Vu,https://www.phonearena.com/phones/LG-Optimus-Vu_id6983,Hardware,"Qualcomm Snapdragon S3
1GB RAM"
LG Optimus Vu,https://www.phonearena.com/phones/LG-Optimus-Vu_id6983,Storage,"32GB, "
LG Optimus Vu,https://www.phonearena.com/phones/LG-Optimus-Vu_id6983,Battery,2080 mAh
LG Optimus Vu,https://www.phonearena.com/phones/LG-Optimus-Vu_id6983,OS,"Android 2.3
LG Optimus UI"
